Index	NumberPSM	Gene	MaxPepProb	ReferenceIntensity	sample-01	sample-02	sample-03	sample-04	sample-05	sample-06	sample-07	sample-08	sample-09	sample-10	sample-11	sample-12	sample-13	sample-14	sample-15	sample-16
O88343	8	Slc4a4	1.0	20.807335910032023	20.603105983621816	20.926910463433085	21.23084322367997	21.170015515593036	21.124854137378296	21.118115340028393	20.891647042441456	21.042065418111868	16.377055121154527	16.26729423918092	NA	NA	NA	NA	NA	NA
O88384	2	Vti1b	1.0	16.97286766306109	16.453380084370696	16.56381703598538	17.029719312044286	17.214811225309706	17.419644556826775	17.310986279096774	16.891764027527802	17.12225610078442	NA	13.8839254401324	NA	NA	NA	NA	NA	NA
O88441	1	Mtx2	0.9955	17.73533075048909	17.580532678943655	17.551660901017954	18.291939535293846	17.958208942822	18.03359923041354	18.002108831201557	17.65622690145069	17.952659013493978	13.141255133200788	NA	NA	NA	NA	NA	NA	NA
O88444	1	Adcy1	0.9991	15.832605051336127	15.329900755473863	15.677732511947132	16.798991627271583	16.39299859875098	15.306647816146503	14.64112018321052	15.783364745009012	15.629366389113246	NA	NA	NA	NA	NA	NA	NA	NA
O88485	2	Dync1i1	0.9998	19.030581428046833	18.89962536938171	19.114572082124038	19.318954371502326	19.404733057907013	19.448312292384575	19.22764186431365	19.23873834388024	19.358639592383742	14.949960238507774	14.402372933209591	NA	NA	NA	NA	NA	NA
O88487	2	Dync1i2	0.9943	16.911516844785517	16.51793555985744	16.991569025678885	17.490873403430665	17.43562773054815	17.08196498046685	16.80253906458609	16.900945610925206	17.00285242710156	13.506493952638843	13.044608463941886	NA	NA	NA	NA	NA	NA
O88507	1	Cntfr	0.9962	16.256636908675464	15.80554055345328	16.127610040632558	16.501547052239868	16.392006959785746	16.2407222665233	16.54089452573635	15.921956925455806	16.355459085901703	NA	NA	NA	NA	NA	NA	NA	NA
O88569	17	Hnrnpa2b1	1.0	21.89168168487903	21.59103465756689	21.557186701640138	22.014841535094725	21.903886749160012	22.362831701879266	22.317309705582502	21.723295487760364	22.2556366521338	17.435185732094336	17.53666676711996	NA	NA	NA	NA	NA	NA
O88643	2	Pak1	0.9981	20.08035319348337	19.982482697042176	20.06440490520611	20.271920828781347	20.34177157293107	20.367386504499297	20.30775427818637	20.205570995479547	20.300578578476678	15.37424604730878	14.933444603087866	NA	NA	NA	NA	NA	NA
O88685	3	Psmc3	0.9998	20.131458395549323	19.690369446352932	19.623927516844297	20.02631521446237	20.08481057034397	20.560779339284174	20.291742389883087	20.29266679670558	20.60997132990492	15.476884416955444	NA	NA	NA	NA	NA	NA	NA
O88696	2	Clpp	1.0	18.774129182860147	18.840866873979024	18.90507136593532	19.17454771825682	19.18074303670816	19.197122318345848	19.105924735768966	19.125127718362464	19.09882027876485	14.076128211507493	14.13739785853954	NA	NA	NA	NA	NA	NA
O88703	5	Hcn2	1.0	19.73888178315226	19.395205157000653	19.53269888036413	19.783022941252955	19.94987482417488	20.017842763549016	19.744020768984146	19.734119302838778	19.6728494367498	NA	15.312252787149154	NA	NA	NA	NA	NA	NA
O88704	1	Hcn1	1.0	18.686063091960776	18.409236821801734	18.887465567728043	19.066436975707276	18.894294864527446	18.785710203743395	18.90454602801251	18.786329682655897	18.95662325112996	14.4900687732247	NA	NA	NA	NA	NA	NA	NA
O88712	12	Ctbp1	1.0	21.290830132490463	21.022769092805756	21.262349587926057	21.624260085613333	21.47033573950694	21.615752462527563	21.484491120022646	21.393186592084717	21.47882586888154	16.974262815893	16.73890054352405	NA	NA	NA	NA	NA	NA
O88737	72	Bsn	1.0	21.62540489085415	21.55574703528614	21.593502103892103	21.78308944803258	21.859067205319885	21.920982784758646	21.93858959660028	21.683082672254173	21.898554074354163	17.491049582450188	17.483127683089457	NA	NA	NA	NA	NA	NA
O88741	4	Gdap1	0.9987	20.663077062062616	20.490431034516128	20.829104282323872	21.13681904115038	21.043166922572162	21.06749089791318	21.104412713606415	20.965898802442197	20.879702608113043	16.426857066628614	16.367555744719787	NA	NA	NA	NA	NA	NA
O88844	7	Idh1	1.0	19.725340865654392	19.331222198833796	19.851310780510758	20.210473288887844	20.094387104977205	20.11562643562922	20.045026408710637	20.016165917174114	19.975667531922632	15.953342609397168	15.74635626065612	NA	NA	NA	NA	NA	NA
O88935	81	Syn1	1.0	24.329830955278055	24.158773827825314	24.420303826108466	24.73041885141541	24.69738300649389	24.71022015530722	24.642902724310467	24.43177173941149	24.481789242884304	19.8450281687186	19.87323306962968	22.748879407087344	23.046148348374764	22.82616390713974	23.301877322145774	22.40613328504354	20.681703045276155
O88951	1	Lin7b	0.9936	18.719587992369373	18.921591991771386	18.682107361986038	19.090320218286173	19.066590109493614	19.16596439397746	19.115983770882245	18.882629061421333	19.186896432975715	14.626824138912399	14.899823486173561	NA	NA	NA	NA	NA	NA
O88983	1	Stx8	0.9999	17.005391087166753	16.620111112950323	16.709393853438772	17.2279485092373	17.141412791696215	17.128273513210665	17.239264018055362	17.053130598087712	16.78048309297388	NA	NA	NA	NA	NA	NA	NA	NA
O89053	21	Coro1a	1.0	21.920621771539015	21.711215608409844	21.85509394847722	22.16839825768026	22.17587180684926	22.192198723073982	22.213676482340034	22.06634599583186	22.15340960003568	17.730982742903798	17.325253701126464	NA	NA	NA	NA	NA	NA
O89086	1	Rbm3	0.9988	17.602995912707073	17.21491148215757	17.329815764358386	17.605683629432594	17.5186531423485	17.9286319143266	17.92715328894511	17.30421163522814	17.79859193349555	NA	NA	NA	NA	NA	NA	NA	NA
P00330	45	ADH1	1.0	25.6974323587857	25.952546836081687	25.86918213497312	25.98022215725014	25.93819222502787	26.10311953609715	26.113586398755505	25.983146436483416	26.056107201773095	21.099482393283427	20.903125832146994	22.761187477290957	22.909487646538434	22.01735168019335	22.874000530755126	22.82239066238748	22.42449980403759
P00405	12	Mtco2	1.0	25.34497643602045	25.131471784781628	25.472495053251755	25.93603967583619	25.777590457547582	25.69039902330826	25.567428331228914	25.49152874320959	25.555102057221227	20.89055247241298	20.770585221245625	NA	NA	NA	NA	NA	NA
P00493	4	Hprt1	0.9996	20.557040622296647	20.378944096521455	20.761684846178824	21.074906378329956	20.958024323612495	20.832836298735923	20.79637475224045	20.851171939870234	20.92265923536125	15.618709871049335	15.681486071619709	NA	NA	NA	NA	NA	NA
P00920	9	Ca2	1.0	20.228746379718935	19.90815415363115	20.126850034777295	20.542987610874583	20.323840889070297	20.589081496175286	20.375767505058086	20.135023742117518	20.216578290308444	15.438309629619368	15.364348196555683	NA	NA	NA	NA	NA	NA
P01831	14	Thy1	1.0	23.143445336064833	22.82065345585681	23.166336928408334	23.45468900270355	23.435047259807927	23.699149649612615	23.859101222304833	23.53424855350097	23.28343841163143	18.836473253103527	18.249774328517958	NA	NA	NA	NA	NA	NA
P01942	6	Hba	1.0	23.90789446818069	23.780082279249225	23.958229129523904	24.25644775700304	24.26883365132485	24.31931434506032	24.390665191907644	24.148188165421978	24.08642214337849	19.686989605185595	19.14548631072693	NA	NA	NA	NA	NA	NA
P02088	9	Hbb-b1	1.0	22.276062119782285	21.997285848250137	22.283631586786388	22.864954621151682	22.597808840876073	22.78322921307362	22.59981239244519	22.566015025206923	22.47634547520228	17.46672730297946	17.6055446208166	NA	NA	NA	NA	NA	NA
P02301	13	H3-5	0.9971	25.146024297294883	25.059658751475173	25.11984756626242	25.56693141015691	25.379917679310534	25.535345475176655	25.541022149309207	25.09523670141929	25.275506436147296	20.581466770757682	20.831519683892914	25.322160757247712	25.319167318096753	25.148539697861253	25.498383336682224	25.0909084264855	25.407000081801034
P03893	2	mt-Nd2	0.9937	17.235460033133748	16.036005810784555	15.824139341273282	16.690950499783767	16.336701962122262	18.356554573099675	18.914681885911776	16.40995236327878	16.964601451811056	12.780202941885562	12.46864758761287	NA	NA	NA	NA	NA	NA
P03911	1	Mtnd4	0.9986	19.045157304386095	19.16140526813589	19.37826323371587	19.82943601726859	19.769612511161547	19.272705580968292	19.03368571099291	19.178330240647654	18.974963504454117	14.289877404547541	14.11032900621428	NA	NA	NA	NA	NA	NA
P03930	3	Mtatp8	1.0	23.84777073212362	23.64949454736456	23.890257714332684	24.072987233306936	24.169287840741216	24.153485456234616	24.357880348628857	23.850373013013964	23.60632927980488	19.052123088149116	19.046435379622277	NA	NA	NA	NA	NA	NA
P03995	47	Gfap	1.0	23.023815931356378	22.800597273848055	23.010198986743806	23.234328007421787	23.217067435182873	23.30023876337877	23.340877100549818	23.13883779554833	23.206434074356366	18.933703863543514	18.553042121019516	NA	NA	NA	NA	NA	NA
P04370	41	Mbp	1.0	28.00976081465452	27.996377449512476	28.161361558208654	28.329126017791356	28.328733602186198	28.38126938201412	28.404914735921835	28.307552713370082	28.167308569429466	23.250740242005314	23.292656312577755	NA	NA	21.70506596076069	NA	NA	NA
P04925	4	Prnp	0.9998	18.641231840882647	18.633777792414943	18.26079894742225	18.798153079245136	18.688514364097497	18.91711550078545	18.855256355471944	18.181008379147443	18.663534312252356	14.705741698015611	NA	NA	NA	NA	NA	NA	NA
P05063	44	Aldoc	1.0	23.4237170630845	23.22143329589567	23.426067481116117	23.83944238021063	23.767891223254125	23.780695124864103	23.72571746161509	23.61955452574957	23.66567207004883	19.08142465103547	18.865558992315044	NA	16.98624336175049	NA	NA	NA	NA
P05064	70	Aldoa	1.0	25.04274080476222	24.86239396967784	25.037537907076537	25.393397720148833	25.37081552809462	25.432576274265188	25.41892003537988	25.162491585648016	25.229173139899288	20.79181991881569	20.57173519574024	NA	20.924634076803972	NA	17.64102912270322	NA	NA
P05132	4	Prkaca	1.0	22.222735455563356	21.940476580822914	22.358400695411728	22.790539176464975	22.69118234313486	22.433600121227627	22.506184779203714	22.41362882973194	22.398592669587988	18.097735809018697	18.217674172650604	NA	NA	NA	NA	NA	NA
P05201	38	Got1	1.0	23.19028348277369	22.972776314448335	23.267849576023572	23.65154059029308	23.599742851859144	23.497110394373692	23.430584500083494	23.420570245587378	23.349511290013304	18.99791371605953	18.61317906562631	17.308524515016575	NA	NA	NA	NA	NA
P05202	34	Got2	1.0	23.516329758753205	23.26805845674365	23.597556758122312	24.052348522339912	23.921977007639825	23.894589309727042	23.921777130124653	23.704321349728083	23.65525835130054	19.268477033821515	19.18578080686798	NA	NA	NA	18.012503696172317	17.526654573625784	NA
P06151	5	Ldha	0.9999	21.219491704921815	21.11589424226125	21.287633933049182	21.71515904744828	21.604126296934073	21.65769083268821	21.522310082288392	21.48251682532923	21.347884566122836	17.002691977188583	16.459967836271332	NA	NA	NA	NA	NA	16.53099380786645
P06745	18	Gpi	1.0	22.32740748755854	22.03260017047235	22.34396569483134	22.90645953697054	22.807328933087284	22.70428770912556	22.61562376878793	22.595395871928048	22.66419462746849	17.997966443809595	17.888964285369997	NA	NA	NA	NA	NA	NA
P06801	1	Me1	0.9901	18.681751040053506	18.026024316598008	18.51029301678381	18.963553043946476	18.870291509250922	18.716354407895807	18.745210962982416	18.499230363634243	18.910195087056074	NA	NA	NA	NA	NA	NA	NA	NA
P06837	21	Gap43	1.0	22.975475030990548	22.80777722130451	22.72544759150326	23.218867208708314	23.18683629866311	23.457279014925778	23.80406451817354	22.875176584748907	23.15768393518954	18.586309046824585	18.739470520100202	NA	NA	NA	NA	NA	NA
P07724	9	Alb	1.0	20.78739617071072	20.878175081110168	20.827477995185824	21.20291747254097	21.186294321934156	21.019284741835815	20.916030453829254	20.58522370448076	21.03222984661126	16.424164848012868	16.411457763749283	NA	NA	NA	NA	NA	NA
P07901	29	Hsp90aa1	1.0	22.4793183361004	22.304220204826507	22.54510053184573	22.91767191495563	22.840233756024368	22.838859594849062	22.85435117093122	22.558912489066934	22.67659905247011	18.19600655483795	17.789046493654155	NA	NA	NA	NA	NA	NA
P08113	7	Hsp90b1	1.0	20.91473753447693	20.450664994182688	20.839849457337248	21.16257278610483	21.04036867227834	21.172723724578912	21.002475280617297	20.898108886087396	21.311373147591464	16.570217552020928	16.561831663679037	NA	15.989261279044124	NA	NA	NA	NA
P08226	8	Apoe	1.0	20.491142587885108	20.55574355335821	20.343576801145236	20.783123067727068	20.56598029393964	20.97004550507463	20.795826351419212	20.66578157436747	20.880090694267746	15.915951083603028	15.995662250727307	NA	NA	NA	NA	NA	NA
P08228	17	Sod1	1.0	23.612706988552485	23.461144816997248	23.61539880243947	23.797350212780565	23.82259571841808	24.005563087337432	24.081739706223026	23.75985960839475	23.96079049765927	19.33823690641737	19.23022334603108	NA	NA	NA	NA	NA	NA
P08249	56	Mdh2	1.0	24.853670322517626	24.567043546212368	24.92593881785425	25.33870577857084	25.211439088943973	25.24250592643648	25.142999809619308	25.07854586934432	25.105227333547713	20.38309808515307	20.091586112384157	NA	NA	NA	NA	NA	NA
P08414	1	Camk4	1.0	16.89605982140748	16.635555538387887	17.08696257914082	17.454843596362647	17.283948667743573	17.307408285045884	17.257890986533038	17.248779098966935	17.165723230095285	13.377165743444797	12.775957450054268	NA	NA	NA	NA	NA	NA
P08551	33	Nefl	1.0	23.71465422991843	23.483451712399976	23.575251415635194	24.082947317583795	23.901160040634092	24.09988779275081	24.022802968427598	23.79328108845156	23.995169664711042	19.27056150576687	18.994758832707944	NA	NA	NA	NA	NA	NA
P08553	52	Nefm	1.0	23.25509874842893	23.097825979247826	23.23360972479448	23.596172677134668	23.520293047202603	23.654180637736896	23.58404093053907	23.383066210374178	23.541039221098817	18.954728196623076	19.055292134637238	NA	NA	NA	NA	NA	NA
P08752	11	Gnai2	1.0	21.73557584803164	21.51295831254078	21.84249279303179	22.236243047739592	22.185036294137824	22.21984793141481	22.09401349475905	21.965131134637335	21.85464459575063	17.24526217409691	17.089103847998693	NA	NA	NA	NA	16.49701596124761	NA
P09055	2	Itgb1	1.0	17.645347592643212	17.42587591685592	17.77562836761369	18.20935431619165	18.116990363309974	18.06775358651244	18.076321574245366	17.765703467125977	17.966947556059967	13.566134118212219	13.795796068298136	NA	NA	NA	NA	NA	NA
P09103	5	P4hb	1.0	20.67787302864819	20.530291971000405	20.79904546946583	21.048811982172307	21.05325904206295	21.100337590785873	21.066423092129234	20.932025395257806	20.988937557419778	16.608522970952208	16.51434472086271	NA	NA	NA	NA	NA	NA
P09240	2	Cck	0.9998	19.34186201260171	19.28357166614389	19.282560186964893	19.596488909829674	19.549227672038928	19.70609021981839	19.70862826410557	19.580547510713128	19.79412699162601	15.345439388868714	15.31056482556085	NA	NA	NA	NA	NA	NA
P09405	5	Ncl	1.0	20.020107552782527	20.16394345852339	20.079636385250343	20.57596585516479	20.425179940064872	20.673692180714305	20.339000179943703	20.34264801084292	20.39466557731752	15.98814652358804	15.964007706738789	16.597477041128794	16.816925324201616	16.777764428488585	16.49184382385606	16.48772430429013	16.172618902293202
P09411	34	Pgk1	1.0	24.827196171174446	24.72431013537576	24.95301629576343	25.32814373547251	25.239541742845354	25.186124233939793	25.182452207527934	25.000648874201868	25.11321896714644	20.419665358080312	20.268958069817792	NA	NA	NA	NA	NA	NA
P09528	6	Fth1	0.9994	20.06432494883386	19.81474504739	19.94464172858479	20.219291799790845	20.202557448904237	20.669256927172523	20.657349954193087	20.469815881985376	20.43743474078844	15.701416615775246	15.305894865421322	NA	NA	NA	NA	NA	NA
P09602	1	Hmgn2	0.993	18.361143732157757	18.25933265520283	18.39640640821732	18.752185807690253	18.707413308939024	18.89963708224716	19.00209845982821	18.566040465485287	18.591165377816196	14.433125923978665	14.248735832608718	NA	NA	NA	NA	NA	NA
P09671	7	Sod2	1.0	22.479432800243085	22.372637705115284	22.600279020764926	23.05976001466201	22.920516005904652	22.894590324450203	22.770651102585344	22.80008614524468	22.771146998682354	18.459849069466554	17.784149004318667	NA	NA	NA	NA	NA	NA
P09925	2	Surf1	0.9996	17.521010889109018	17.22392568923216	17.53034343887545	18.083705386419073	17.954647670786724	17.620587203210977	17.57999852367157	17.72283753836492	17.498298487496168	13.177479453853229	13.076010948139027	NA	NA	NA	NA	NA	NA
P0C0A3	1	Chmp6	1.0	17.883855163462744	17.697076158667244	17.91186316811115	18.278941419277743	18.336885350623685	18.098925219759344	18.04749360685812	17.947680643541023	17.953573834929173	NA	13.320089691847706	NA	NA	NA	NA	NA	NA
P0C0S6	3	H2az1	0.9999	22.217988302758663	22.248538710191546	22.366203408951662	22.591009522814005	22.64439755238401	22.669660123961656	22.62936129494	22.56904942965693	22.668905650516855	17.921577970680133	18.008448301689658	NA	15.85359922007059	NA	NA	NA	NA
P0C7L0	1	Wipf3	0.9968	17.96880381457517	18.03189535260029	18.230293247931098	18.470294529555733	18.29606521778597	18.246196310923384	18.21953560651874	18.287290310278994	18.4047085970822	13.377768596324106	13.435717160292104	NA	NA	NA	NA	NA	NA
P0DN34	1	Ndufb1	0.9999	22.102315235731673	22.044543095862334	22.029409747542626	22.492867173565255	22.42165706077269	22.62312577153204	22.71321047551243	22.30969605093593	22.4193792253836	18.706843018142795	18.316349582346458	NA	NA	NA	NA	NA	NA
P0DP26	34	Calm1	1.0	26.450981415815196	26.14272709131912	26.59228523839441	26.65524781869742	26.728418730823243	26.850183353238606	26.936771106535048	26.74053669579779	26.84638633366246	22.607206884335273	22.24675581563129	NA	NA	20.134750356089455	NA	NA	NA
P10126	27	Eef1a1	1.0	25.057089863465382	25.003628481127027	25.260562632122852	25.574646819249946	25.51502415708989	25.460827112435393	25.32674478298313	25.213593060080402	25.292747592176372	20.704807008349416	20.411868179544687	20.65988288057839	20.30165270589905	21.13585426539637	19.60747808799049	20.723781497217054	20.237610080707494
P10630	9	Eif4a2	1.0	21.3380869391871	21.071359586772594	21.485036336522253	21.91160688750787	21.74337758854676	21.64903803785225	21.518656325063674	21.602573998218944	21.517974961807834	17.453495031728263	16.967269106806242	NA	NA	NA	NA	NA	16.771331804680255
